id,name,account_id,project_id,environment_id,created_at,updated_at,layer,source,modulo,subject_area,model,execute_steps,settings
668468,AGOS_L1_O_CQS_CQPSFDRTP [[AGOS_L1_O_CQS_CQPSFDRTP]],702,12990,58598,2026-06-09 14:08:04.387171+00:00,2026-06-30 09:39:52.385650+00:00,L1,OCS,CQS,,CQPSFDRTP,"[""dbt build --select +cqpsfdrtp""]","{""threads"": 2, ""target_name"": ""default""}"
668469,AGOS_L1_O_FMP_OXIBFIPR [[AGOS_L1_O_FMP_OXIBFIPR]],702,12990,58598,2026-06-09 14:08:05.431270+00:00,2026-06-30 09:35:32.426177+00:00,L1,OCS,FMP,,OXIBFIPR,"[""dbt build --select +oxibfipr""]","{""threads"": 2, ""target_name"": ""default""}"
668470,AGOS_L2_ANTIFRODE_GESTIONE_TRUFFE [[AGOS_L2_ANTIFRODE_GESTIONE_TRUFFE]],702,12990,58598,2026-06-09 14:08:05.738464+00:00,2026-06-30 09:41:43.575690+00:00,L2,,,ANTIFRODE,GESTIONE_TRUFFE,"[""dbt build --select gestione_truffe""]","{""threads"": 2, ""target_name"": ""default""}"
668471,AGOS_L1_O_CAR_CRSTORVOUA [[AGOS_L1_O_CAR_CRSTORVOUA]],702,12990,58598,2026-06-09 14:08:06.972465+00:00,2026-07-24 12:56:37.035977+00:00,L1,OCS,XCA,,CRSTORVOUA,"[""dbt build --select +crstorvoua""]","{""threads"": 2, ""target_name"": ""default""}"
668472,AGOS_L1_O_CQS_CQPSFDAIN [[AGOS_L1_O_CQS_CQPSFDAIN]],702,12990,58598,2026-06-09 14:08:07.223345+00:00,2026-06-30 09:42:54.305708+00:00,L1,OCS,CQS,,CQPSFDAIN,"[""dbt build --select +cqpsfdain""]","{""threads"": 2, ""target_name"": ""default""}"
668473,AGOS_L1_O_CRM_PCCAFCONKO [[AGOS_L1_O_CRM_PCCAFCONKO]],702,12990,58598,2026-06-09 14:08:08.315504+00:00,2026-06-30 09:37:39.267717+00:00,L1,OCS,CRM,,PCCAFCONKO,"[""dbt build --select +pccafconko""]","{""threads"": 2, ""target_name"": ""default""}"
668474,AGOS_L1_O_RIS_CAACFSI02 [[AGOS_L1_O_RIS_CAACFSI02]],702,12990,58598,2026-06-09 14:08:08.489024+00:00,2026-06-30 09:36:53.380493+00:00,L1,OCS,RIS,,CAACFSI02,"[""dbt build --select +caacfsi02""]","{""threads"": 2, ""target_name"": ""default""}"
668475,AGOS_L1_O_CNT_BADCIDCD [[AGOS_L1_O_CNT_BADCIDCD]],702,12990,58598,2026-06-09 14:08:09.600376+00:00,2026-07-24 12:57:04.618726+00:00,L1,OCS,XCN,,BADCIDCD,"[""dbt build --select +badcidcd""]","{""threads"": 2, ""target_name"": ""default""}"
668476,AGOS_L1_O_PRV_CCFATEII [[AGOS_L1_O_PRV_CCFATEII]],702,12990,58598,2026-06-09 14:08:10.607214+00:00,2026-07-24 12:56:45.675392+00:00,L1,OCS,XPR,,CCFATEII,"[""dbt build --select +ccfateii""]","{""threads"": 2, ""target_name"": ""default""}"
668477,AGOS_L1_O_CAR_CRVOUA [[AGOS_L1_O_CAR_CRVOUA]],702,12990,58598,2026-06-09 14:08:11.675676+00:00,2026-07-24 12:56:45.385994+00:00,L1,OCS,XCA,,CRVOUA,"[""dbt build --select +crvoua""]","{""threads"": 2, ""target_name"": ""default""}"
668478,AGOS_L1_O_FMP_OXISFTDA [[AGOS_L1_O_FMP_OXISFTDA]],702,12990,58598,2026-06-09 14:08:11.907442+00:00,2026-06-30 09:35:43.510980+00:00,L1,OCS,FMP,,OXISFTDA,"[""dbt build --select +oxisftda""]","{""threads"": 2, ""target_name"": ""default""}"
668479,AGOS_L1_O_FMP_SGMPFPRO [[AGOS_L1_O_FMP_SGMPFPRO]],702,12990,58598,2026-06-09 14:08:13.102672+00:00,2026-07-24 12:57:44.572817+00:00,L1,OCS,XFM,,SGMPFPRO,"[""dbt build --select +sgmpfpro""]","{""threads"": 2, ""target_name"": ""default""}"
668480,AGOS_L1_O_TRS_CCBIRLETSD [[AGOS_L1_O_TRS_CCBIRLETSD]],702,12990,58598,2026-06-09 14:08:14.552932+00:00,2026-06-30 09:39:43.554932+00:00,L1,OCS,TRS,,CCBIRLETSD,"[""dbt build --select +ccbirletsd""]","{""threads"": 2, ""target_name"": ""default""}"
668481,AGOS_L1_E_FEA_TBLSTATOTRANSAZIONE [[AGOS_L1_E_FEA_TBLSTATOTRANSAZIONE]],702,12990,58598,2026-06-09 14:08:15.675963+00:00,2026-06-30 09:36:20.496023+00:00,L1,FEA,,,TBLSTATOTRANSAZIONE,"[""dbt build --select +tblstatotransazione""]","{""threads"": 2, ""target_name"": ""default""}"
668482,AGOS_L1_O_CAR_CRLOGBLO [[AGOS_L1_O_CAR_CRLOGBLO]],702,12990,58598,2026-06-09 14:08:16.735102+00:00,2026-07-24 12:57:40.329161+00:00,L1,OCS,XCA,,CRLOGBLO,"[""dbt build --select +crlogblo""]","{""threads"": 2, ""target_name"": ""default""}"
668483,AGOS_L1_O_REC_RE2CLAREC [[AGOS_L1_O_REC_RE2CLAREC]],702,12990,58598,2026-06-09 14:08:16.954177+00:00,2026-06-30 09:41:25.197515+00:00,L1,OCS,REC,,RE2CLAREC,"[""dbt build --select +re2clarec""]","{""threads"": 2, ""target_name"": ""default""}"
668484,AGOS_L1_O_CAR_CCPSVDCAN [[AGOS_L1_O_CAR_CCPSVDCAN]],702,12990,58598,2026-06-09 14:08:17.234528+00:00,2026-07-24 12:59:25.650343+00:00,L1,OCS,XCA,,CCPSVDCAN,"[""dbt build --select +ccpsvdcan""]","{""threads"": 2, ""target_name"": ""default""}"
668485,AGOS_L1_O_CMN_CNDCFMOD [[AGOS_L1_O_CMN_CNDCFMOD]],702,12990,58598,2026-06-09 14:08:18.498576+00:00,2026-07-24 12:57:23.466753+00:00,L1,OCS,XCM,,CNDCFMOD,"[""dbt build --select +cndcfmod""]","{""threads"": 2, ""target_name"": ""default""}"
668486,AGOS_L1_E_FEA_TBLTIPIFATTORI [[AGOS_L1_E_FEA_TBLTIPIFATTORI]],702,12990,58598,2026-06-09 14:08:18.753598+00:00,2026-06-30 09:42:14.367725+00:00,L1,FEA,,,TBLTIPIFATTORI,"[""dbt build --select +tbltipifattori""]","{""threads"": 2, ""target_name"": ""default""}"
668487,AGOS_L2_ANAGR_CONTROPARTE_INDIRIZZI_POSTALIZZAZIONE [[AGOS_L2_ANAGR_CONTROPARTE_INDIRIZZI_POSTALIZZAZIONE]],702,12990,58598,2026-06-09 14:08:19.004758+00:00,2026-07-16 09:12:26.536548+00:00,L2,,,ANAGR_CONTROPARTE,INDIRIZZI_POSTALIZZAZIONE,"[""dbt build --select indirizzi_postalizzazione""]","{""threads"": 2, ""target_name"": ""default""}"
668488,AGOS_L1_O_FMP_OXIEFTIE [[AGOS_L1_O_FMP_OXIEFTIE]],702,12990,58598,2026-06-09 14:08:19.275249+00:00,2026-07-24 12:57:24.333782+00:00,L1,OCS,XFM,,OXIEFTIE,"[""dbt build --select +oxieftie""]","{""threads"": 2, ""target_name"": ""default""}"
668489,AGOS_L1_O_FMP_OXPPFEPR [[AGOS_L1_O_FMP_OXPPFEPR]],702,12990,58598,2026-06-09 14:08:19.545327+00:00,2026-07-24 12:59:44.194575+00:00,L1,OCS,XFM,,OXPPFEPR,"[""dbt build --select +oxppfepr""]","{""threads"": 2, ""target_name"": ""default""}"
668490,AGOS_L1_O_FMP_OXCTFEVAT [[AGOS_L1_O_FMP_OXCTFEVAT]],702,12990,58598,2026-06-09 14:08:20.685158+00:00,2026-06-30 09:35:21.451433+00:00,L1,OCS,FMP,,OXCTFEVAT,"[""dbt build --select +oxctfevat""]","{""threads"": 2, ""target_name"": ""default""}"
668491,AGOS_L1_O_CMN_CNGSFPCPS [[AGOS_L1_O_CMN_CNGSFPCPS]],702,12990,58598,2026-06-09 14:08:21.937616+00:00,2026-07-24 12:58:14.994645+00:00,L1,OCS,XCM,,CNGSFPCPS,"[""dbt build --select +cngsfpcps""]","{""threads"": 2, ""target_name"": ""default""}"
668492,AGOS_L1_O_CON_PLPSFDAEC [[AGOS_L1_O_CON_PLPSFDAEC]],702,12990,58598,2026-06-09 14:08:23.008963+00:00,2026-06-30 09:43:12.481833+00:00,L1,OCS,CON,,PLPSFDAEC,"[""dbt build --select +plpsfdaec""]","{""threads"": 2, ""target_name"": ""default""}"
668493,AGOS_L1_O_CQS_CQPSFDSI3 [[AGOS_L1_O_CQS_CQPSFDSI3]],702,12990,58598,2026-06-09 14:08:24.583563+00:00,2026-07-24 12:58:32.978831+00:00,L1,OCS,XCQ,,CQPSFDSI3,"[""dbt build --select +cqpsfdsi3""]","{""threads"": 2, ""target_name"": ""default""}"
668494,AGOS_L1_O_CNT_BATBFIVAD [[AGOS_L1_O_CNT_BATBFIVAD]],702,12990,58598,2026-06-09 14:08:25.954432+00:00,2026-07-24 12:57:38.985148+00:00,L1,OCS,XCN,,BATBFIVAD,"[""dbt build --select +batbfivad""]","{""threads"": 2, ""target_name"": ""default""}"
668495,AGOS_L1_O_RIS_YQNGRCTS [[AGOS_L1_O_RIS_YQNGRCTS]],702,12990,58598,2026-06-09 14:08:26.273969+00:00,2026-07-24 12:55:47.093467+00:00,L1,OCS,XRI,,YQNGRCTS,"[""dbt build --select +yqngrcts""]","{""threads"": 2, ""target_name"": ""default""}"
668496,AGOS_L1_E_FEA_TBLQUESTIONARIO [[AGOS_L1_E_FEA_TBLQUESTIONARIO]],702,12990,58598,2026-06-09 14:08:26.532857+00:00,2026-06-30 09:37:44.786751+00:00,L1,FEA,,,TBLQUESTIONARIO,"[""dbt build --select +tblquestionario""]","{""threads"": 2, ""target_name"": ""default""}"
668497,AGOS_L1_O_INT_CCINTLVA [[AGOS_L1_O_INT_CCINTLVA]],702,12990,58598,2026-06-09 14:08:28.033478+00:00,2026-07-24 12:55:33.896660+00:00,L1,OCS,XIN,,CCINTLVA,"[""dbt build --select +ccintlva""]","{""threads"": 2, ""target_name"": ""default""}"
668498,AGOS_L1_O_FMP_CCPSVTLOG [[AGOS_L1_O_FMP_CCPSVTLOG]],702,12990,58598,2026-06-09 14:08:28.307416+00:00,2026-07-24 12:59:36.878907+00:00,L1,OCS,XFM,,CCPSVTLOG,"[""dbt build --select +ccpsvtlog""]","{""threads"": 2, ""target_name"": ""default""}"
668499,AGOS_L1_O_CQS_QSESTINZ [[AGOS_L1_O_CQS_QSESTINZ]],702,12990,58598,2026-06-09 14:08:28.593503+00:00,2026-06-30 09:35:21.030673+00:00,L1,OCS,CQS,,QSESTINZ,"[""dbt build --select +qsestinz""]","{""threads"": 2, ""target_name"": ""default""}"
668500,AGOS_L1_O_CON_PLPARCNT [[AGOS_L1_O_CON_PLPARCNT]],702,12990,58598,2026-06-09 14:08:28.850723+00:00,2026-07-24 12:57:08.584161+00:00,L1,OCS,XCO,,PLPARCNT,"[""dbt build --select +plparcnt""]","{""threads"": 2, ""target_name"": ""default""}"
668501,AGOS_L1_O_REC_RE2TABAZES [[AGOS_L1_O_REC_RE2TABAZES]],702,12990,58598,2026-06-09 14:08:30.108723+00:00,2026-07-24 12:57:41.927325+00:00,L1,OCS,XRE,,RE2TABAZES,"[""dbt build --select +re2tabazes""]","{""threads"": 2, ""target_name"": ""default""}"
668502,AGOS_L1_O_ANA_CCANALDT [[AGOS_L1_O_ANA_CCANALDT]],702,12990,58598,2026-06-09 14:08:30.424002+00:00,2026-06-30 09:41:00.467757+00:00,L1,OCS,ANA,,CCANALDT,"[""dbt build --select +ccanaldt""]","{""threads"": 2, ""target_name"": ""default""}"
668503,AGOS_L1_O_CNF_OXCNFREP [[AGOS_L1_O_CNF_OXCNFREP]],702,12990,58598,2026-06-09 14:08:31.648136+00:00,2026-06-30 09:42:46.776291+00:00,L1,OCS,CNF,,OXCNFREP,"[""dbt build --select +oxcnfrep""]","{""threads"": 2, ""target_name"": ""default""}"
668504,AGOS_L1_E_BSN_GRANULAIRES_V0 [[AGOS_L1_E_BSN_GRANULAIRES_V0]],702,12990,58598,2026-06-09 14:08:32.819227+00:00,2026-06-30 09:41:26.682977+00:00,L1,BSN,,,GRANULAIRES_V0,"[""dbt build --select +granulaires_v0""]","{""threads"": 2, ""target_name"": ""default""}"
668505,AGOS_L1_O_CAR_CATBFADB [[AGOS_L1_O_CAR_CATBFADB]],702,12990,58598,2026-06-09 14:08:33.963657+00:00,2026-07-24 12:56:31.323235+00:00,L1,OCS,XCA,,CATBFADB,"[""dbt build --select +catbfadb""]","{""threads"": 2, ""target_name"": ""default""}"
668506,AGOS_L2_ANAGR_CONTROPARTE_ANAGRAFICA_CONTROPARTE [[AGOS_L2_ANAGR_CONTROPARTE_ANAGRAFICA_CONTROPARTE]],702,12990,58598,2026-06-09 14:08:35.049209+00:00,2026-07-16 08:52:47.204626+00:00,L2,,,ANAGR_CONTROPARTE,ANAGRAFICA_CONTROPARTE,"[""dbt build --select anagrafica_controparte""]","{""threads"": 2, ""target_name"": ""default""}"
668507,AGOS_L1_O_CMN_OXSOFFDG [[AGOS_L1_O_CMN_OXSOFFDG]],702,12990,58598,2026-06-09 14:08:35.340659+00:00,2026-07-24 12:59:11.486014+00:00,L1,OCS,XCM,,OXSOFFDG,"[""dbt build --select +oxsoffdg""]","{""threads"": 2, ""target_name"": ""default""}"
668508,AGOS_L1_O_FMP_OXANFUPR [[AGOS_L1_O_FMP_OXANFUPR]],702,12990,58598,2026-06-09 14:08:35.609393+00:00,2026-06-30 09:41:15.195336+00:00,L1,OCS,FMP,,OXANFUPR,"[""dbt build --select +oxanfupr""]","{""threads"": 2, ""target_name"": ""default""}"
668509,AGOS_L1_O_CNF_OXCNFLLET [[AGOS_L1_O_CNF_OXCNFLLET]],702,12990,58598,2026-06-09 14:08:35.875114+00:00,2026-07-24 12:57:47.050557+00:00,L1,OCS,XCF,,OXCNFLLET,"[""dbt build --select +oxcnfllet""]","{""threads"": 2, ""target_name"": ""default""}"
668510,AGOS_L1_O_CNT_CCBOLVIRT [[AGOS_L1_O_CNT_CCBOLVIRT]],702,12990,58598,2026-06-09 14:08:36.220563+00:00,2026-07-24 12:59:35.494437+00:00,L1,OCS,XCN,,CCBOLVIRT,"[""dbt build --select +ccbolvirt""]","{""threads"": 2, ""target_name"": ""default""}"
668511,AGOS_L1_O_CON_PLTFINATT [[AGOS_L1_O_CON_PLTFINATT]],702,12990,58598,2026-06-09 14:08:36.543301+00:00,2026-07-24 12:58:48.755348+00:00,L1,OCS,XCO,,PLTFINATT,"[""dbt build --select +pltfinatt""]","{""threads"": 2, ""target_name"": ""default""}"
668512,AGOS_L1_O_CMN_OXSOFRIC [[AGOS_L1_O_CMN_OXSOFRIC]],702,12990,58598,2026-06-09 14:08:37.813998+00:00,2026-07-24 12:56:12.203402+00:00,L1,OCS,XCM,,OXSOFRIC,"[""dbt build --select +oxsofric""]","{""threads"": 2, ""target_name"": ""default""}"
668513,AGOS_L1_O_RIS_YQCTPTED [[AGOS_L1_O_RIS_YQCTPTED]],702,12990,58598,2026-06-09 14:08:38.900019+00:00,2026-07-24 12:57:14.199895+00:00,L1,OCS,XRI,,YQCTPTED,"[""dbt build --select +yqctpted""]","{""threads"": 2, ""target_name"": ""default""}"
668514,AGOS_L1_E_FEA_NCP_TBLTIPILEAD [[AGOS_L1_E_FEA_NCP_TBLTIPILEAD]],702,12990,58598,2026-06-09 14:08:39.189343+00:00,2026-06-30 09:41:09.025845+00:00,L1,FEA,,,NCP_TBLTIPILEAD,"[""dbt build --select +ncp_tbltipilead""]","{""threads"": 2, ""target_name"": ""default""}"
668515,AGOS_L1_O_CQS_CQPSFDINR [[AGOS_L1_O_CQS_CQPSFDINR]],702,12990,58598,2026-06-09 14:08:39.504245+00:00,2026-06-30 09:33:48.816062+00:00,L1,OCS,CQS,,CQPSFDINR,"[""dbt build --select +cqpsfdinr""]","{""threads"": 2, ""target_name"": ""default""}"
668516,AGOS_L2_ANAGR_CONTROPARTE_LEGAME_PRATICA_CONTROPARTE [[AGOS_L2_ANAGR_CONTROPARTE_LEGAME_PRATICA_CONTROPARTE]],702,12990,58598,2026-06-09 14:08:40.725629+00:00,2026-07-16 09:12:24.640722+00:00,L2,,,ANAGR_CONTROPARTE,LEGAME_PRATICA_CONTROPARTE,"[""dbt build --select legame_pratica_controparte""]","{""threads"": 2, ""target_name"": ""default""}"
668517,AGOS_L1_O_REC_REOIFNTAZ [[AGOS_L1_O_REC_REOIFNTAZ]],702,12990,58598,2026-06-09 14:08:41.085431+00:00,2026-06-30 09:42:10.239686+00:00,L1,OCS,REC,,REOIFNTAZ,"[""dbt build --select +reoifntaz""]","{""threads"": 2, ""target_name"": ""default""}"
668518,AGOS_L1_O_CON_PLLOGMMP [[AGOS_L1_O_CON_PLLOGMMP]],702,12990,58598,2026-06-09 14:08:41.466738+00:00,2026-06-30 09:35:11.553586+00:00,L1,OCS,CON,,PLLOGMMP,"[""dbt build --select +pllogmmp""]","{""threads"": 2, ""target_name"": ""default""}"
668519,AGOS_L1_O_CAR_CCPSVDRAT [[AGOS_L1_O_CAR_CCPSVDRAT]],702,12990,58598,2026-06-09 14:08:41.854201+00:00,2026-07-24 12:57:49.057611+00:00,L1,OCS,XCA,,CCPSVDRAT,"[""dbt build --select +ccpsvdrat""]","{""threads"": 2, ""target_name"": ""default""}"
668520,AGOS_L1_O_RIS_MRTRFPAR [[AGOS_L1_O_RIS_MRTRFPAR]],702,12990,58598,2026-06-09 14:08:42.227408+00:00,2026-06-30 09:40:14.475199+00:00,L1,OCS,RIS,,MRTRFPAR,"[""dbt build --select +mrtrfpar""]","{""threads"": 2, ""target_name"": ""default""}"
668521,AGOS_L1_O_CQS_CQTBFTAFB [[AGOS_L1_O_CQS_CQTBFTAFB]],702,12990,58598,2026-06-09 14:08:42.777114+00:00,2026-07-24 12:59:38.854882+00:00,L1,OCS,XCQ,,CQTBFTAFB,"[""dbt build --select +cqtbftafb""]","{""threads"": 2, ""target_name"": ""default""}"
668522,AGOS_L1_O_VIG_CCBITGCRES [[AGOS_L1_O_VIG_CCBITGCRES]],702,12990,58598,2026-06-09 14:08:43.358785+00:00,2026-06-30 09:34:54.361518+00:00,L1,OCS,VIG,,CCBITGCRES,"[""dbt build --select +ccbitgcres""]","{""threads"": 2, ""target_name"": ""default""}"
668523,AGOS_L1_O_FMP_OXPPFTMP [[AGOS_L1_O_FMP_OXPPFTMP]],702,12990,58598,2026-06-09 14:08:43.929285+00:00,2026-07-24 12:56:28.178672+00:00,L1,OCS,XFM,,OXPPFTMP,"[""dbt build --select +oxppftmp""]","{""threads"": 2, ""target_name"": ""default""}"
668524,AGOS_L1_O_FMP_CCTABICO [[AGOS_L1_O_FMP_CCTABICO]],702,12990,58598,2026-06-09 14:08:45.393534+00:00,2026-07-24 12:59:45.975229+00:00,L1,OCS,XFM,,CCTABICO,"[""dbt build --select +cctabico""]","{""threads"": 2, ""target_name"": ""default""}"
668525,AGOS_L1_O_CMN_CNLGFANCI [[AGOS_L1_O_CMN_CNLGFANCI]],702,12990,58598,2026-06-09 14:08:46.036227+00:00,2026-07-24 12:59:38.317141+00:00,L1,OCS,XCM,,CNLGFANCI,"[""dbt build --select +cnlgfanci""]","{""threads"": 2, ""target_name"": ""default""}"
668526,AGOS_L1_O_SDS_OXDRFLGDT [[AGOS_L1_O_SDS_OXDRFLGDT]],702,12990,58598,2026-06-09 14:08:46.607742+00:00,2026-06-30 09:42:25.709936+00:00,L1,OCS,SDS,,OXDRFLGDT,"[""dbt build --select +oxdrflgdt""]","{""threads"": 2, ""target_name"": ""default""}"
668527,AGOS_L1_O_CAR_CRCARBLO [[AGOS_L1_O_CAR_CRCARBLO]],702,12990,58598,2026-06-09 14:08:47.988553+00:00,2026-06-30 09:40:16.964111+00:00,L1,OCS,CAR,,CRCARBLO,"[""dbt build --select +crcarblo""]","{""threads"": 2, ""target_name"": ""default""}"
668528,AGOS_L1_O_FMP_BAPRATRF [[AGOS_L1_O_FMP_BAPRATRF]],702,12990,58598,2026-06-09 14:08:48.206244+00:00,2026-06-30 09:37:42.820901+00:00,L1,OCS,FMP,,BAPRATRF,"[""dbt build --select +bapratrf""]","{""threads"": 2, ""target_name"": ""default""}"
668529,AGOS_L1_O_FMP_OXTRFTTR [[AGOS_L1_O_FMP_OXTRFTTR]],702,12990,58598,2026-06-09 14:08:49.428254+00:00,2026-06-30 09:35:45.532016+00:00,L1,OCS,FMP,,OXTRFTTR,"[""dbt build --select +oxtrfttr""]","{""threads"": 2, ""target_name"": ""default""}"
668530,AGOS_L1_O_CQS_QSBANCHE [[AGOS_L1_O_CQS_QSBANCHE]],702,12990,58598,2026-06-09 14:08:49.650462+00:00,2026-06-30 09:36:35.465652+00:00,L1,OCS,CQS,,QSBANCHE,"[""dbt build --select +qsbanche""]","{""threads"": 2, ""target_name"": ""default""}"
668531,AGOS_L1_O_FMP_OXDEFEUD [[AGOS_L1_O_FMP_OXDEFEUD]],702,12990,58598,2026-06-09 14:08:49.833187+00:00,2026-07-24 12:56:19.909020+00:00,L1,OCS,XFM,,OXDEFEUD,"[""dbt build --select +oxdefeud""]","{""threads"": 2, ""target_name"": ""default""}"
668532,AGOS_L1_O_FMP_OXTRFLCT [[AGOS_L1_O_FMP_OXTRFLCT]],702,12990,58598,2026-06-09 14:08:50.797989+00:00,2026-06-30 09:41:35.892556+00:00,L1,OCS,FMP,,OXTRFLCT,"[""dbt build --select +oxtrflct""]","{""threads"": 2, ""target_name"": ""default""}"
668533,AGOS_L1_O_FMP_OXCSFLOG [[AGOS_L1_O_FMP_OXCSFLOG]],702,12990,58598,2026-06-09 14:08:50.961101+00:00,2026-06-30 09:42:26.120374+00:00,L1,OCS,FMP,,OXCSFLOG,"[""dbt build --select +oxcsflog""]","{""threads"": 2, ""target_name"": ""default""}"
668534,AGOS_L1_O_CON_PLOPZRIF [[AGOS_L1_O_CON_PLOPZRIF]],702,12990,58598,2026-06-09 14:08:51.183561+00:00,2026-07-24 12:59:05.059290+00:00,L1,OCS,XCO,,PLOPZRIF,"[""dbt build --select +plopzrif""]","{""threads"": 2, ""target_name"": ""default""}"
668535,AGOS_L1_O_CMN_CNTLFALF [[AGOS_L1_O_CMN_CNTLFALF]],702,12990,58598,2026-06-09 14:08:51.369839+00:00,2026-07-24 12:57:11.873593+00:00,L1,OCS,XCM,,CNTLFALF,"[""dbt build --select +cntlfalf""]","{""threads"": 2, ""target_name"": ""default""}"
668536,AGOS_L1_E_FEA_TBLSTATIQUESTIONARIOCONTRAENTE [[AGOS_L1_E_FEA_TBLSTATIQUESTIONARIOCONTRAENTE]],702,12990,58598,2026-06-09 14:08:51.572999+00:00,2026-06-30 09:41:24.228853+00:00,L1,FEA,,,TBLSTATIQUESTIONARIOCONTRAENTE,"[""dbt build --select +tblstatiquestionariocontraente""]","{""threads"": 2, ""target_name"": ""default""}"
668537,AGOS_L1_O_INT_CCINTLPV [[AGOS_L1_O_INT_CCINTLPV]],702,12990,58598,2026-06-09 14:08:51.785339+00:00,2026-07-24 12:59:19.243797+00:00,L1,OCS,XIN,,CCINTLPV,"[""dbt build --select +ccintlpv""]","{""threads"": 2, ""target_name"": ""default""}"
668538,AGOS_L1_O_INT_CCINTTCA [[AGOS_L1_O_INT_CCINTTCA]],702,12990,58598,2026-06-09 14:08:51.967276+00:00,2026-07-24 12:59:04.510257+00:00,L1,OCS,XIN,,CCINTTCA,"[""dbt build --select +ccinttca""]","{""threads"": 2, ""target_name"": ""default""}"
668539,AGOS_L1_O_INC_ICDDFDAI [[AGOS_L1_O_INC_ICDDFDAI]],702,12990,58598,2026-06-09 14:08:52.185649+00:00,2026-06-30 09:39:06.781771+00:00,L1,OCS,INC,,ICDDFDAI,"[""dbt build --select +icddfdai""]","{""threads"": 2, ""target_name"": ""default""}"
668540,AGOS_L1_O_CMN_CNTBFANCI [[AGOS_L1_O_CMN_CNTBFANCI]],702,12990,58598,2026-06-09 14:08:52.370849+00:00,2026-07-24 12:58:01.376557+00:00,L1,OCS,XCM,,CNTBFANCI,"[""dbt build --select +cntbfanci""]","{""threads"": 2, ""target_name"": ""default""}"
668541,AGOS_L1_O_CQS_QSTABPRD [[AGOS_L1_O_CQS_QSTABPRD]],702,12990,58598,2026-06-09 14:08:53.439729+00:00,2026-06-30 09:40:58.312606+00:00,L1,OCS,CQS,,QSTABPRD,"[""dbt build --select +qstabprd""]","{""threads"": 2, ""target_name"": ""default""}"
668542,AGOS_L1_O_CON_PLTBFATTR [[AGOS_L1_O_CON_PLTBFATTR]],702,12990,58598,2026-06-09 14:08:53.607970+00:00,2026-06-30 09:34:41.949200+00:00,L1,OCS,CON,,PLTBFATTR,"[""dbt build --select +pltbfattr""]","{""threads"": 2, ""target_name"": ""default""}"
668543,AGOS_L1_O_RIS_CAACFSI01 [[AGOS_L1_O_RIS_CAACFSI01]],702,12990,58598,2026-06-09 14:08:53.809385+00:00,2026-06-30 09:34:37.523161+00:00,L1,OCS,RIS,,CAACFSI01,"[""dbt build --select +caacfsi01""]","{""threads"": 2, ""target_name"": ""default""}"
668544,AGOS_L1_O_FMP_OXDOFTBST [[AGOS_L1_O_FMP_OXDOFTBST]],702,12990,58598,2026-06-09 14:08:55.076449+00:00,2026-07-24 12:58:12.476372+00:00,L1,OCS,XFM,,OXDOFTBST,"[""dbt build --select +oxdoftbst""]","{""threads"": 2, ""target_name"": ""default""}"
668545,AGOS_L1_O_RIS_YQCTPTST [[AGOS_L1_O_RIS_YQCTPTST]],702,12990,58598,2026-06-09 14:08:55.294841+00:00,2026-07-24 12:59:42.215740+00:00,L1,OCS,XRI,,YQCTPTST,"[""dbt build --select +yqctptst""]","{""threads"": 2, ""target_name"": ""default""}"
668546,AGOS_L1_O_SER_OXTBFSRBNF [[AGOS_L1_O_SER_OXTBFSRBNF]],702,12990,58598,2026-06-09 14:08:55.524067+00:00,2026-06-30 09:34:06.925777+00:00,L1,OCS,SER,,OXTBFSRBNF,"[""dbt build --select +oxtbfsrbnf""]","{""threads"": 2, ""target_name"": ""default""}"
668547,AGOS_L2_ANAGR_CONTROPARTE_LEGAME_DITTE_INDIVIDUALI [[AGOS_L2_ANAGR_CONTROPARTE_LEGAME_DITTE_INDIVIDUALI]],702,12990,58598,2026-06-09 14:08:56.616827+00:00,2026-07-16 08:54:55.119575+00:00,L2,,,ANAGR_CONTROPARTE,LEGAME_DITTE_INDIVIDUALI,"[""dbt build --select legame_ditte_individuali""]","{""threads"": 2, ""target_name"": ""default""}"
668548,AGOS_L1_O_CAR_CRECCC [[AGOS_L1_O_CAR_CRECCC]],702,12990,58598,2026-06-09 14:08:56.836300+00:00,2026-07-24 12:55:31.612218+00:00,L1,OCS,XCA,,CRECCC,"[""dbt build --select +creccc""]","{""threads"": 2, ""target_name"": ""default""}"
668549,AGOS_L1_O_RIS_YQCTPECE [[AGOS_L1_O_RIS_YQCTPECE]],702,12990,58598,2026-06-09 14:08:57.075114+00:00,2026-06-30 09:38:04.724310+00:00,L1,OCS,RIS,,YQCTPECE,"[""dbt build --select +yqctpece""]","{""threads"": 2, ""target_name"": ""default""}"
668550,AGOS_L1_E_FEA_TBLSCRITTURECONTABILI [[AGOS_L1_E_FEA_TBLSCRITTURECONTABILI]],702,12990,58598,2026-06-09 14:08:57.277047+00:00,2026-06-30 09:40:05.404343+00:00,L1,FEA,,,TBLSCRITTURECONTABILI,"[""dbt build --select +tblscritturecontabili""]","{""threads"": 2, ""target_name"": ""default""}"
